"log2FoldChange","logCPM","LR","pvalue","padj","identifier","gene","chrom","strand","Symbol"
-2.07275666265988,4.19919481051156,44.6779782644506,2.32254921598556e-11,2.01643722931866e-07,"ENSG00000268191","CTD-2396E7.10","chr19","+","CTD-2396E7.10"
-2.33944202832796,3.89593737159026,159.04357834303,1.83070660744211e-36,1.79226176868583e-32,"ENSG00000280061","CTD-2001J20.1","chr19","+","CTD-2001J20.1"
-1.54711135608561,8.89761060378727,105.735440054984,8.4266739570678e-25,8.03904695504268e-21,"ENSG00000065534","MYLK","chr3","-","MYLK"
-3.57554418389712,-1.48301641808691,57.0217907710095,4.31009624452377e-14,3.86615633133782e-10,"ENSG00000237058","RP13-436F16.1","chr1","+","RP13-436F16.1"
-1.27095968389628,8.94353053950138,121.375676641725,3.16208612344556e-28,3.04730239716449e-24,"ENSG00000067836","ROGDI","chr16","-","ROGDI"
-2.08486207191736,1.62593584533654,149.327103959993,2.4324332289063e-34,2.37454131805833e-30,"ENSG00000280439","RP4-568B10.1","chr7","+","RP4-568B10.1"
-1.68054467163438,0.183691366991036,70.6064640955473,4.36085835486819e-17,4.00370405560448e-13,"ENSG00000234323","RP11-308N19.1","chr9","+","RP11-308N19.1"
-2.38672805052221,13.4109505900619,295.052325028303,3.94214476969074e-66,3.9299241209047e-62,"ENSG00000248527","MTATP6P1","chr1","+","MTATP6P1"
-3.2352392488532,-0.755803607573925,63.2179421609793,1.85055048957417e-15,1.67937456928856e-11,"ENSG00000280048","RP11-327J17.7","chr15","-","RP11-327J17.7"
-1.90843161610566,-1.91804965035366,30.7845623711204,2.88322471565329e-08,0.000236366762189256,"ENSG00000187223","LCE2D","chr1","+","LCE2D"
1.42843182953869,2.75887638908838,34.1252934517106,5.16751886526255e-09,4.31281124494813e-05,"ENSG00000240891","PLCXD2","chr3","+","PLCXD2"
-2.84778549543384,6.68724237954441,303.663970668016,5.24241536211386e-68,5.22983356524479e-64,"ENSG00000101187","SLCO4A1","chr20","+","SLCO4A1"
-3.71840586309142,-0.33779360992358,178.24998258667,1.16823502331243e-40,1.14919279243244e-36,"ENSG00000270640","RP11-373D23.2","chr2","+","RP11-373D23.2"
-4.05774465195152,0.731621560235441,43.037204837212,5.37087261332201e-11,4.6350630652969e-07,"ENSG00000226143","RP1-138B7.5","chr20","-","RP1-138B7.5"
-2.58790176985252,3.41183384780088,47.2223077503843,6.33750500729964e-12,5.54088062788208e-08,"ENSG00000007908","SELE","chr1","-","SELE"
2.95827229113172,4.13002458506496,32.509794898662,1.18593309238827e-08,9.81241040642052e-05,"ENSG00000158104","HPD","chr12","-","HPD"
-1.39166227136439,2.36093924561442,48.7669712224148,2.88253434778122e-12,2.53634197261269e-08,"ENSG00000173838","MARCH10","chr17","-","MARCH10"
4.48081151046589,7.03940617403274,109.848990771309,1.05747322211747e-25,1.01221336821084e-21,"ENSG00000198734","F5","chr1","-","F5"
1.27296517786849,1.43545436924817,43.4383989236684,4.37517804551766e-11,3.78277893815457e-07,"ENSG00000215417","MIR17HG","chr13","+","MIR17HG"
-1.71125273634261,-1.39372785214771,43.505547567945,4.22759211520397e-11,3.65602166122839e-07,"ENSG00000229677","RP11-383F6.1","chr7","-","RP11-383F6.1"
-2.83999791909678,1.034732394694,216.729446257341,4.67518243757135e-49,4.63450835036448e-45,"ENSG00000232283","RP11-240L7.4","chr9","+","RP11-240L7.4"
-2.25667109369817,-1.84532067147421,38.6304492191701,5.12136898546673e-10,4.3485544055598e-06,"ENSG00000282160","AF067845.2","chr8","+","AF067845.2"
1.43602137226108,5.98990216970824,59.3495941668271,1.32007405681183e-14,1.19004676221586e-10,"ENSG00000147481","SNTG1","chr8","+","SNTG1"
-1.33480122977609,5.76374009210976,93.1809652697231,4.77249043257458e-22,4.49998122887457e-18,"ENSG00000188818","ZDHHC11","chr5","-","ZDHHC11"
-1.22171866922081,1.19796415682569,32.8453822745853,9.97878287391703e-09,8.27340888076461e-05,"ENSG00000272235","RP11-22L13.1","chr1","-","RP11-22L13.1"
3.96840044700922,1.0118125113335,151.591853373476,7.78090841966766e-35,7.60116943517333e-31,"ENSG00000255351","RP11-567I13.1","chr11","+","RP11-567I13.1"
-1.7503557565786,-0.360580284246708,40.7133864257759,1.76275473327238e-10,1.50927060262781e-06,"ENSG00000267737","AC061992.2","chr17","+","AC061992.2"
-2.81976294452924,-1.49648964121812,63.6907519313609,1.45566345573839e-15,1.32217911684718e-11,"ENSG00000273582","RP11-426C22.7","chr16","-","RP11-426C22.7"
1.03135334073348,9.3984675835932,268.970417399096,1.90240882347108e-60,1.89422846553016e-56,"ENSG00000172534","HCFC1","chrX","-","HCFC1"
-1.28598427153964,3.07217569339652,185.093070839343,3.74524169603287e-42,3.69280831228841e-38,"ENSG00000260923","AC137934.1","chr16","+","AC137934.1"
-3.21076645595657,6.98944250206017,76.1008112915742,2.69546517321851e-18,2.49492256433106e-14,"ENSG00000156076","WIF1","chr12","-","WIF1"
1.51555741625897,0.815420923184517,34.9456296331627,3.39041544384046e-09,2.83947293421639e-05,"ENSG00000091128","LAMB4","chr7","-","LAMB4"
-2.26855591843959,-0.30932880765892,101.92271191401,5.77308110854916e-24,5.49481859911709e-20,"ENSG00000263938","RP11-579O24.3","chr17","+","RP11-579O24.3"
-1.40077947616404,5.19082935448361,94.5298960003986,2.41418591496298e-22,2.27971575949954e-18,"ENSG00000135740","SLC9A5","chr16","+","SLC9A5"
4.57326703128957,4.39164721770044,131.93879321686,1.54304079077754e-30,1.49474361402621e-26,"ENSG00000112984","KIF20A","chr5","+","KIF20A"
-1.36750860238909,2.36358288165128,109.367704074591,1.3480819420288e-25,1.28984480213316e-21,"ENSG00000134539","KLRD1","chr12","+","KLRD1"
1.48238663926198,6.76100479913771,182.637402239609,1.28703692679751e-41,1.2679887802809e-37,"ENSG00000176476","CCDC101","chr16","+","CCDC101"
-2.46943214277953,-0.756999313245237,45.7155856402653,1.36730529892455e-11,1.18969234059425e-07,"ENSG00000223536","AC008069.1","chr2","+","AC008069.1"
-1.16169473898343,-0.336469064253257,33.8386968030432,5.98759580393769e-09,4.98946358342127e-05,"ENSG00000261669","CTD-2515A14.1","chr16","-","CTD-2515A14.1"
-2.02538681482134,3.45004316408978,88.7947959900097,4.3796657581018e-21,4.11294411343341e-17,"ENSG00000187908","DMBT1","chr10","+","DMBT1"
-1.96074473888449,4.04712006382668,63.493895270838,1.60864574585768e-15,1.46048947266419e-11,"ENSG00000140795","MYLK3","chr16","-","MYLK3"
-1.32707774128336,3.90722578685987,60.7549313069474,6.46409897079739e-15,5.84289905970376e-11,"ENSG00000102349","KLF8","chrX","+","KLF8"
-2.52595815816235,1.07642527100301,160.585136081157,8.42955338950766e-37,8.25674754502275e-33,"ENSG00000214946","TBC1D26","chr17","+","TBC1D26"
1.43775423068706,6.18763416721712,191.722431992323,1.33773484859932e-43,1.32154825693126e-39,"ENSG00000204366","ZBTB12","chr6","-","ZBTB12"
1.47070292010634,6.23464282793889,32.0378825736728,1.5119524048097e-08,0.000124857029589185,"ENSG00000224272","AC114730.3","chr2","-","AC114730.3"
1.69290014454221,8.16052681694033,155.546950486401,1.06333385174475e-35,1.03972784023602e-31,"ENSG00000103855","CD276","chr15","+","CD276"
6.20179452696845,0.684571186800051,32.8335831855512,1.00395345117836e-08,8.32277411026864e-05,"ENSG00000139515","PDX1","chr13","+","PDX1"
4.66705891956641,2.22345573907392,80.7653457000403,2.54176503693447e-19,2.36282477833428e-15,"ENSG00000107187","LHX3","chr9","-","LHX3"
-1.74168697551274,6.61045529599902,42.4620357820291,7.20675683241149e-11,6.20285560565657e-07,"ENSG00000106538","RARRES2","chr7","-","RARRES2"
3.04364177658157,8.82158437543049,148.355815211729,3.96599536447393e-34,3.86962167711721e-30,"ENSG00000166292","TMEM100","chr17","-","TMEM100"
1.05541290415785,6.10726027156185,129.377606025997,5.60694166192184e-30,5.42583744624177e-26,"ENSG00000279348","RP11-566E18.1","chr2","+","RP11-566E18.1"
1.30317354327415,5.07600836035286,126.927260728811,1.92708756476414e-29,1.86175929631864e-25,"ENSG00000198205","ZXDA","chrX","-","ZXDA"
-2.21318513017792,5.61533102489084,76.5296278420603,2.1693383788468e-18,2.00859040497425e-14,"ENSG00000133519","ZDHHC8P1","chr22","-","ZDHHC8P1"
1.97285435186309,3.7791046690651,30.6033466532714,3.16547258588734e-08,0.000259093931154879,"ENSG00000226939","AC062021.1","chr2","+","AC062021.1"
-1.11874636917788,2.01989897347577,37.2274407146896,1.05124072517617e-09,8.87983040556307e-06,"ENSG00000259153","RP6-65G23.3","chr14","+","RP6-65G23.3"
-1.65665787738025,0.811730699877695,57.4106997424001,3.53678004059126e-14,3.17532112044283e-10,"ENSG00000234511","C5orf58","chr5","+","C5ORF58"
1.46328767249164,2.79977222867473,38.7059931396173,4.92693948933905e-10,4.18494240224459e-06,"ENSG00000188985","DHFRP1","chr18","-","DHFRP1"
-1.98410589749383,2.49241083920745,92.278758298782,7.52880871730718e-22,7.09439645431856e-18,"ENSG00000215492","HNRNPA1P7","chr18","-","HNRNPA1P7"
1.09317037357466,8.67912307516111,215.939230758322,6.95308750196827e-49,6.89050971445055e-45,"ENSG00000064419","TNPO3","chr7","-","TNPO3"
-1.51959855668087,4.97549818309075,79.7894239844742,4.16516260650622e-19,3.86943606144428e-15,"ENSG00000120729","MYOT","chr5","+","MYOT"
1.28597140024651,6.15697328172891,381.737181672708,5.20896858288996e-85,5.20375961430707e-81,"ENSG00000182810","DDX28","chr16","-","DDX28"
1.60341526510178,7.66881251145954,187.985582191883,8.75078415090467e-43,8.63702395694291e-39,"ENSG00000235655","H3F3AP4","chr2","+","H3F3AP4"
1.24942283287009,8.28070290773509,92.7650347832089,5.88863743839965e-22,5.55062964943551e-18,"ENSG00000146938","NLGN4X","chrX","-","NLGN4X"
1.17652219128755,0.889379069246739,29.6927316165747,5.06242786882839e-08,0.000412739744145578,"ENSG00000254667","AP000783.1","chr11","+","AP000783.1"
1.1346075399092,2.00828547993323,42.6850103005444,6.43031617255961e-11,5.54036041427736e-07,"ENSG00000131152","RP11-178L8.4","chr16","-","RP11-178L8.4"
-1.97458979308121,1.90350796364759,107.730739613426,3.07890012234877e-25,2.94004172683084e-21,"ENSG00000115648","MLPH","chr2","+","MLPH"
1.78253397217892,3.98846508019657,86.9002890079782,1.14132691169713e-20,1.06953744895138e-16,"ENSG00000154920","EME1","chr17","+","EME1"
-1.01944922687316,0.960111946135653,41.7184638902396,1.05408817124783e-10,9.04934695016264e-07,"ENSG00000261468","RP11-1024P17.1","chr3","+","RP11-1024P17.1"
-1.40737545299968,1.42979108018242,141.277468880609,1.39916704516648e-32,1.36110970153795e-28,"ENSG00000230939","RP11-314C16.1","chr6","+","RP11-314C16.1"
1.17155373485987,4.07027977579489,72.9012186767027,1.36303982469275e-17,1.25631380641931e-13,"ENSG00000243155","RP11-46A10.5","chr1","-","RP11-46A10.5"
-2.58607389047952,0.507043886462235,88.9231802292115,4.10445635815593e-21,3.85613674848749e-17,"ENSG00000030304","MUSK","chr9","+","MUSK"
1.48784195491573,2.61978306587067,112.322878045318,3.03611980144095e-26,2.91194250156201e-22,"ENSG00000214654","RP11-27I1.4","chr9","+","RP11-27I1.4"
4.06188332045941,-0.302914332592121,54.86964788253,1.28794744382029e-13,1.15039465682028e-09,"ENSG00000259176","RP11-69H14.6","chr15","+","RP11-69H14.6"
-1.96416526075333,-1.50157919288563,33.2157997108194,8.24776549687057e-09,6.84811969205163e-05,"ENSG00000251297","TUBB7P","chr4","-","TUBB7P"
3.31772519361935,2.11086056306903,51.1485131429067,8.56355204436694e-13,7.5873071113091e-09,"ENSG00000251002","AE000661.37","chr14","-","AE000661.37"
2.53989233453637,3.6363748034707,161.608965302034,5.03639108978503e-37,4.93515962888035e-33,"ENSG00000213222","AC093724.2","chr2","-","AC093724.2"
-1.01980970434396,0.134065499678729,43.5590070779823,4.11366450786424e-11,3.55831979930256e-07,"ENSG00000270016","RP11-932O9.8","chr15","-","RP11-932O9.8"
1.13674645323565,8.77289742784387,33.2546148275901,8.08476630527105e-09,6.71439841652761e-05,"ENSG00000090006","LTBP4","chr19","+","LTBP4"
-2.67082522304147,1.84732731944019,108.601435498899,1.98430921763825e-25,1.8973964739057e-21,"ENSG00000261399","LA16c-329F2.1","chr16","-","LA16C-329F2.1"
-2.45327396753942,-1.15563208795706,85.0084227299571,2.97096802298752e-20,2.77636961748184e-16,"ENSG00000235108","IFNA12P","chr9","+","IFNA12P"
-1.59044508696882,2.37774571213925,114.971740204306,7.98269894241824e-27,7.66818060408697e-23,"ENSG00000238018","AC093110.3","chr2","-","AC093110.3"
-2.95311857000939,9.7244459500935,401.737180235756,2.30554910724205e-89,2.30393522286698e-85,"ENSG00000124374","PAIP2B","chr2","-","PAIP2B"
-1.92023335776881,0.0664827549542097,36.8891475033625,1.25040020251528e-09,1.0550876908824e-05,"ENSG00000165325","CCDC67","chr11","+","CCDC67"
-2.82486762520047,-1.44608739969409,71.11946977659,3.3623561676601e-17,3.09067778931316e-13,"ENSG00000255790","RP11-711K1.7","chr12","-","RP11-711K1.7"
-2.44118999325093,-1.68761449553323,31.3793768012839,2.12223187926669e-08,0.000174596016707271,"ENSG00000256045","MTRNR2L10","chrX","-","MTRNR2L10"
-1.47059919224586,2.86474696655632,48.8853377295127,2.71371820868919e-12,2.38861476728823e-08,"ENSG00000234336","JAZF1-AS1","chr7","+","JAZF1-AS1"
1.4743696376377,9.32303330158955,201.365454847237,1.05163257415155e-45,1.04038010560813e-41,"ENSG00000171681","ATF7IP","chr12","+","ATF7IP"
7.69008208840579,1.43761188994932,52.6854693175766,3.91476731721245e-13,3.48022814500186e-09,"ENSG00000241790","ENO1P4","chr2","-","ENO1P4"
1.56971133860871,4.43702255325087,66.2918210271343,3.88868909859166e-16,3.54998427810432e-12,"ENSG00000071539","TRIP13","chr5","+","TRIP13"
1.45305541782848,6.2020611912539,48.850623913099,2.76217545223942e-12,2.43099061551591e-08,"ENSG00000168679","SLC16A4","chr1","-","SLC16A4"
-3.45868395492692,1.70193679841333,90.2364111664334,2.11336815821445e-21,1.98846810006398e-17,"ENSG00000166736","HTR3A","chr11","+","HTR3A"
5.23982063759276,3.66143942295765,135.768685918558,2.24183055322725e-31,2.17614491801769e-27,"ENSG00000126787","DLGAP5","chr14","-","DLGAP5"
1.48715857620947,7.10540908700684,142.882597871444,6.23591802235535e-33,6.07253697016964e-29,"ENSG00000136108","CKAP2","chr13","+","CKAP2"
2.56932534003586,0.140101501034941,106.099601743388,7.01207207118553e-25,6.69162037753235e-21,"ENSG00000213236","YWHAZP2","chr2","-","YWHAZP2"
3.6599661776541,8.02405674610691,294.524427624728,5.13748183715286e-66,5.12052814709025e-62,"ENSG00000167771","RCOR2","chr11","-","RCOR2"
1.07436641275466,0.704137207353866,28.0125001041912,1.20534332110265e-07,0.0009746406094436,"ENSG00000272968","RBAK-RBAKDN","chr7","+","RBAK-RBAKDN"
3.04888769567696,4.63011004571277,30.7199010556878,2.98092013854603e-08,0.000244286405353847,"ENSG00000089116","LHX5","chr12","-","LHX5"
1.52939004100267,7.19704310948602,100.975082934456,9.31478647995972e-24,8.8564989851457e-20,"ENSG00000215472","RPL17-C18orf32","chr18","-","RPL17-C18ORF32"
1.03832598809498,6.95349446429946,99.915357793232,1.59051137848689e-23,1.5108267584247e-19,"ENSG00000143493","INTS7","chr1","-","INTS7"
1.12141969788328,6.53870800344013,256.04602160441,1.2485731460506e-57,1.24170599374733e-53,"ENSG00000137574","TGS1","chr8","+","TGS1"
-1.49809208774714,7.15119369575655,132.440187028285,1.19864202439576e-30,1.16136425743706e-26,"ENSG00000164066","INTU","chr4","+","INTU"
-2.97725920374869,-1.58092748495373,95.5971163472676,1.40811373424093e-22,1.33066747885768e-18,"ENSG00000227393","RP6-127F18.2","chrX","-","RP6-127F18.2"
-1.80581616547692,8.62149302772964,94.8309875108574,2.07354204495166e-22,1.95825310725235e-18,"ENSG00000092529","CAPN3","chr15","+","CAPN3"
2.45048885719819,-0.860529743169259,40.0846878394138,2.43187766719203e-10,2.07755309108215e-06,"ENSG00000260496","RP11-161M6.3","chr16","-","RP11-161M6.3"
-2.51884069013844,-1.1264237173281,57.9891363763504,2.6356932988847e-14,2.3705425530169e-10,"ENSG00000162399","BSND","chr1","+","BSND"
-3.11776731748339,4.7394927982223,107.089628124222,4.25484972058617e-25,4.06210502824362e-21,"ENSG00000166426","CRABP1","chr15","+","CRABP1"
-1.6726825554283,7.13798844904819,106.449490062394,5.87715350192459e-25,5.60915530223683e-21,"ENSG00000065833","ME1","chr6","-","ME1"
1.87918325482024,3.82103089626841,57.8913506352193,2.77002428744973e-14,2.49052883684605e-10,"ENSG00000101447","FAM83D","chr20","+","FAM83D"
-2.97629820862532,-1.76440702567403,70.5548204900996,4.47652402899558e-17,4.10944905861794e-13,"ENSG00000232502","AC073464.7","chr2","-","AC073464.7"
-2.33200019111804,-0.614003161853176,117.33555656918,2.42385869679913e-27,2.33078252284204e-23,"ENSG00000278543","CTD-3018O17.6","chr19","-","CTD-3018O17.6"
-2.00619707242612,8.73321699556329,92.1549077417215,8.01504010221228e-22,7.55096928029419e-18,"ENSG00000100033","PRODH","chr22","-","PRODH"
-1.95892872707882,-1.42469664716543,33.4431690853459,7.33770415901382e-09,6.1035023194677e-05,"ENSG00000259458","MGC15885","chr15","-","MGC15885"
-1.59326520408346,11.4632421067115,57.3521565029363,3.64363591442154e-14,3.27052759678478e-10,"ENSG00000204389","HSPA1A","chr6","+","HSPA1A"
-1.03190334394929,0.455800501933103,41.5888745139527,1.12632409630779e-10,9.66836604270608e-07,"ENSG00000137860","SLC28A2","chr15","+","SLC28A2"
-1.17003932898747,6.00698941473568,75.5383749237906,3.58373693121104e-18,3.31388154029085e-14,"ENSG00000109854","HTATIP2","chr11","+","HTATIP2"
1.15620043830582,6.45601233145027,62.0657082570307,3.3218595670121e-15,3.00960476771297e-11,"ENSG00000069869","NEDD4","chr15","-","NEDD4"
-1.11131146163043,1.19682435070254,28.4364861692356,9.68232519062735e-08,0.000784558810196534,"ENSG00000261279","ULK4P1","chr15","-","ULK4P1"
-2.01517563582141,11.0549069504791,127.484801549947,1.45510942333333e-29,1.40665427953633e-25,"ENSG00000107130","NCS1","chr9","+","NCS1"
1.74425626112014,1.28892211657619,45.5516655174523,1.4866521629e-11,1.29323871650671e-07,"ENSG00000183929","DUSP5P1","chr1","+","DUSP5P1"
-2.06021893421027,-1.86615249875122,33.2127790629777,8.26058751607774e-09,6.85793975584774e-05,"ENSG00000236758","MTUS2-AS2","chr13","-","MTUS2-AS2"
1.06589462836011,6.94958503282386,29.3821566122774,5.94222577455075e-08,0.000483875444821667,"ENSG00000166927","MS4A7","chr11","+","MS4A7"
-3.24453623502298,4.2481358989468,98.0850508488863,4.00793162473916e-23,3.79791600760283e-19,"ENSG00000181085","MAPK15","chr8","+","MAPK15"
2.71647580761247,3.43667871800642,140.695455682444,1.87558287041793e-32,1.82419189976847e-28,"ENSG00000051180","RAD51","chr15","+","RAD51"
-1.40588955143677,4.21720371352908,38.6764626222024,5.00204739283552e-10,4.2482388507352e-06,"ENSG00000163347","CLDN1","chr3","-","CLDN1"
-1.67348161362992,10.1758411660168,166.024188951728,5.46490015932936e-38,5.35942758625431e-34,"ENSG00000150867","PIP4K2A","chr10","-","PIP4K2A"
1.77497610128717,5.23603478951954,122.374508283567,1.91129879241078e-28,1.84287429564248e-24,"ENSG00000226268","RP11-61N20.3","chr11","-","RP11-61N20.3"
-1.62217890045522,-0.278206691297058,99.5219895473539,1.93997365200295e-23,1.8423929773072e-19,"ENSG00000226352","RP11-523H24.3","chr13","+","RP11-523H24.3"
-2.03860947448812,-1.08361212856907,65.8420871502256,4.88537807379046e-16,4.45693041671903e-12,"ENSG00000231903","AC079354.5","chr2","-","AC079354.5"
-1.67073402397217,0.333037553348823,108.224993588486,2.39934866117887e-25,2.29257764575641e-21,"ENSG00000229808","RP11-456P18.2","chr1","+","RP11-456P18.2"
2.47509182933839,1.37817368332199,222.954404915481,2.05102811652158e-50,2.03503009721271e-46,"ENSG00000264350","SNRPGP2","chr18","-","SNRPGP2"
2.5547067394687,4.52385953799402,108.574775096932,2.0111800699001e-25,1.9226881468245e-21,"ENSG00000143228","NUF2","chr1","+","NUF2"
-1.41831021717363,8.94403338078953,182.138413046218,1.65398999371379e-41,1.62918014380809e-37,"ENSG00000133069","TMCC2","chr1","+","TMCC2"
-2.03518800664335,2.63116772443002,222.21584740376,2.97208702251397e-50,2.94860753503611e-46,"ENSG00000279518","AC083843.4","chr8","-","AC083843.4"
1.05982588658247,8.59240785475494,112.132467242336,3.34216753520285e-26,3.20513866625953e-22,"ENSG00000009413","REV3L","chr6","-","REV3L"
-1.79407604690125,1.4884914964148,55.4155444763148,9.75618887685903e-14,8.71910599924891e-10,"ENSG00000151704","KCNJ1","chr11","-","KCNJ1"
-1.02296878787448,10.7122269507234,46.1011148417622,1.12304530931738e-11,9.77835550822643e-08,"ENSG00000189058","APOD","chr3","-","APOD"
1.55765787274954,-0.479620055924895,36.8774223415361,1.25794263121465e-09,1.0613261979558e-05,"ENSG00000279070","RP11-287D1.2","chr2","-","RP11-287D1.2"
-1.55555078875041,2.53352435811738,40.2237218025942,2.26481376260732e-10,1.93664224840552e-06,"ENSG00000248101","AC002116.8","chr19","-","AC002116.8"
1.0286317716485,2.77269519255,30.7789293495449,2.89160644869523e-08,0.000237024980599548,"ENSG00000271741","RP11-244H3.4","chr1","-","RP11-244H3.4"
1.41017398912872,8.975346256541,198.274755227531,4.96966242808864e-45,4.91499614137966e-41,"ENSG00000063587","ZNF275","chrX","+","ZNF275"
1.03823561740945,9.65186859259957,262.754638917423,4.30608466057879e-59,4.28541545420801e-55,"ENSG00000125991","ERGIC3","chr20","+","ERGIC3"
-2.28815424167371,0.562925540480226,73.8920354598108,8.25085433151182e-18,7.61553854798541e-14,"ENSG00000253877","LINC01608","chr8","-","LINC01608"
-1.33706244874234,-0.60948217120808,34.7878945926965,3.67652379078197e-09,3.07688276050543e-05,"ENSG00000262115","RP11-455O6.2","chr17","+","RP11-455O6.2"
1.88227996300794,1.82072288879208,69.5909745406744,7.29700355665533e-17,6.69281166216427e-13,"ENSG00000246528","RP11-159H10.3","chr8","+","RP11-159H10.3"
-2.01242326028463,8.24005765511148,81.753646769787,1.54151886159011e-19,1.43453745259576e-15,"ENSG00000161681","SHANK1","chr19","-","SHANK1"
-4.58028429460322,1.14505140243286,46.7775362132859,7.95197108752828e-12,6.93888997097718e-08,"ENSG00000115386","REG1A","chr2","+","REG1A"
-1.54659841244507,3.3870781481226,36.7143864763301,1.36766404631199e-09,1.15266725823174e-05,"ENSG00000243710","CFAP57","chr1","+","CFAP57"
-1.22489577418963,2.67938914856216,43.7092837743362,3.80960318609563e-11,3.29873539884021e-07,"ENSG00000138161","CUZD1","chr10","-","CUZD1"
-1.46094490814341,0.158191295390613,75.8088155381341,3.12502808763277e-18,2.89096348386908e-14,"ENSG00000226194","RP1-137D17.1","chr6","-","RP1-137D17.1"
-1.5480696190381,2.03581546605491,119.373570978524,8.67519996108749e-28,8.35161500253892e-24,"ENSG00000261220","RP11-629O1.2","chr8","+","RP11-629O1.2"
1.36556687147098,6.46773040338929,483.583422426442,3.54817416920602e-107,3.54746453437218e-103,"ENSG00000177352","CCDC71","chr3","-","CCDC71"
-1.9619253048598,-1.514715447834,49.9356401815101,1.58872526131736e-12,1.40236778816483e-08,"ENSG00000273353","CTA-268H5.12","chr22","+","CTA-268H5.12"
1.40604856578021,7.592790074464,257.35491878574,6.47279452949292e-58,6.43784143903366e-54,"ENSG00000178921","PFAS","chr17","+","PFAS"
-3.16122396160869,0.950966605228574,95.9485005322319,1.1791111823486e-22,1.11449588955589e-18,"ENSG00000107859","PITX3","chr10","-","PITX3"
-4.10163593940114,0.461991022620103,448.296738363784,1.69353426049871e-99,1.69268749336846e-95,"ENSG00000232837","AF064858.7","chr21","-","AF064858.7"
-1.7556528023091,4.77777561023784,38.2197158588696,6.32105101228207e-10,5.35772283801028e-06,"ENSG00000225217","HSPA7","chr1","+","HSPA7"
-1.55188141751445,0.340474052628449,33.6265891986518,6.67736988802112e-09,5.55757495779998e-05,"ENSG00000170262","MRAP","chr21","+","MRAP"
-1.80125810517942,2.99007164371958,122.581015999612,1.72236671669286e-28,1.66105046157859e-24,"ENSG00000189134","NKAPL","chr6","+","NKAPL"
-1.77301143799674,3.84089027258041,139.906209100493,2.79076773102768e-32,2.71290531133201e-28,"ENSG00000082175","PGR","chr11","-","PGR"
4.4348842644551,5.82667383170054,160.473431893459,8.91682199771106e-37,8.73313546455821e-33,"ENSG00000089685","BIRC5","chr17","+","BIRC5"
-1.38418482813793,6.23454870193833,72.0327738105391,2.11652772150717e-17,1.94826376764735e-13,"ENSG00000164620","RELL2","chr5","+","RELL2"
-1.32870422970216,0.369241534306733,39.0545719364051,4.12122876235901e-10,3.50510506238634e-06,"ENSG00000162039","MEIOB","chr16","-","MEIOB"
-1.89781136556436,-0.131256602615443,54.737838907434,1.37728823723379e-13,1.2295052093786e-09,"ENSG00000184860","SDR42E1","chr16","-","SDR42E1"
3.20955717354866,6.0815376131716,68.1076462064756,1.54809196597137e-16,1.41634933966721e-12,"ENSG00000175832","ETV4","chr17","-","ETV4"
-1.2128326137487,0.0231815309791356,42.1678111480967,8.37675222189352e-11,7.20149388516186e-07,"ENSG00000230732","AC127904.2","chr3","+","AC127904.2"
1.04345114038807,7.79525296997131,127.636888121103,1.34776906875441e-29,1.30315791257864e-25,"ENSG00000163597","SNHG16","chr17","+","SNHG16"
-2.97397512966059,-0.00854061951448989,250.475670780176,2.04521772256226e-56,2.03355998154365e-52,"ENSG00000274245","RP11-357P18.2","chr1","+","RP11-357P18.2"
1.14228204129118,1.19656962922161,42.9723447084727,5.55191542710495e-11,4.78908224742073e-07,"ENSG00000213757","CTC-451P13.1","chr5","-","CTC-451P13.1"
1.40379417121374,3.82053167614463,65.3519491930226,6.26479312375981e-16,5.70910597368231e-12,"ENSG00000185900","POMK","chr8","+","POMK"
-2.972893054108,-1.27324088514739,50.7397219107897,1.05463401852542e-12,9.33034716189435e-09,"ENSG00000165623","UCMA","chr10","-","UCMA"
-2.47428177830803,-1.27623906720776,66.558528668859,3.39657321812573e-16,3.10276963475786e-12,"ENSG00000255219","RP11-716H6.2","chr11","+","RP11-716H6.2"
-1.40346984091009,0.703383937373621,28.8044563162391,8.00666753743779e-08,0.000649901204013825,"ENSG00000124143","ARHGAP40","chr20","+","ARHGAP40"
1.06767751278355,7.79141214179955,35.2308232665947,2.92851606978589e-09,2.4564392793364e-05,"ENSG00000011600","TYROBP","chr19","-","TYROBP"
4.28792055118185,2.88148971748656,142.802114455694,6.49378406129087e-33,6.32234816207279e-29,"ENSG00000115163","CENPA","chr2","+","CENPA"
1.16254180161578,8.35668539126539,43.9974643836171,3.28801532262399e-11,2.84972288011821e-07,"ENSG00000164418","GRIK2","chr6","+","GRIK2"
-2.0341863635492,-1.5052693389812,52.5485235492202,4.19748189876015e-13,3.73030216342815e-09,"ENSG00000243799","PEX5L-AS1","chr3","+","PEX5L-AS1"
1.11607126547684,7.47620522954035,46.5539878522633,8.91286834652953e-12,7.7711299113391e-08,"ENSG00000141622","RNF165","chr18","+","RNF165"
-1.58416888407306,4.4125036425945,85.678857851149,2.11663904421417e-20,1.98075081757562e-16,"ENSG00000168484","SFTPC","chr8","+","SFTPC"
1.18543467704645,4.74189743194664,37.2676843530614,1.02976930977737e-09,8.70155066761881e-06,"ENSG00000163106","HPGDS","chr4","-","HPGDS"
