"","database","category","pval","qval","Combined Score","genes"
"21","KEGG_2016","T cell receptor signaling pathway_Homo sapiens_hsa04660",0.000286730460744267,0.00220782454773086,11.0556595624017,"JUN,PAK6,FYN,CBLB"
"17","KEGG_2016","Proteoglycans in cancer_Homo sapiens_hsa05205",0.000384637686213688,0.00282067636556704,11.7607959637781,"PXN,FAS,CBLB,TLR4,EGFR"
"22","KEGG_2016","Rap1 signaling pathway_Homo sapiens_hsa04015",0.000458918178899099,0.00321242725229369,11.0202074935578,"EGF,KIT,PDGFA,GNAI1,EGFR"
"23","KEGG_2016","Platelet activation_Homo sapiens_hsa04611",0.000525797357873093,0.00352055622228071,10.0853146125212,"PLA2G4A,FYN,GNAI1,MYLK"
"24","KEGG_2016","Osteoclast differentiation_Homo sapiens_hsa04380",0.000707095423945853,0.00448060316226882,9.20476783661985,"JUN,PPARG,FYN,TGFBR2"
"25","KEGG_2016","FoxO signaling pathway_Homo sapiens_hsa04068",0.000727370643225458,0.00448060316226882,8.78918302858219,"EGF,GADD45A,EGFR,TGFBR2"
"26","KEGG_2016","Measles_Homo sapiens_hsa05162",0.000790664917389969,0.00468316912607904,8.76729998888069,"FAS,FYN,CBLB,TLR4"
"27","KEGG_2016","Hepatitis B_Homo sapiens_hsa05161",0.00102978393093502,0.00566902624779908,8.76069834887699,"JUN,CASP10,FAS,TLR4"
"28","KEGG_2016","Glioma_Homo sapiens_hsa05214",0.00103073204505438,0.00566902624779908,7.4682410908114,"EGF,PDGFA,EGFR"
"30","KEGG_2016","Pancreatic cancer_Homo sapiens_hsa05212",0.0010774813479776,0.00572179750305344,6.67098115757944,"EGF,EGFR,TGFBR2"
"34","KEGG_2016","p53 signaling pathway_Homo sapiens_hsa04115",0.00122570998363553,0.00629197791599574,5.14471136969015,"GADD45A,IGFBP3,FAS"
"31","KEGG_2016","Melanoma_Homo sapiens_hsa05218",0.00133132025767685,0.00661365547362049,6.20520768625668,"EGF,PDGFA,EGFR"
"37","KEGG_2016","Pertussis_Homo sapiens_hsa05133",0.00155933153868465,0.00750428302991986,4.77856193398902,"JUN,TLR4,GNAI1"
"29","KEGG_2016","cGMP-PKG signaling pathway_Homo sapiens_hsa04022",0.00168982817845749,0.00788586483280161,7.089464854966,"RGS2,ADRB2,GNAI1,MYLK"
"36","KEGG_2016","Bacterial invasion of epithelial cells_Homo sapiens_hsa05100",0.00174544763669408,0.00790585106032026,4.8165006427693,"PXN,CBLB,DNM1"
"40","KEGG_2016","Salmonella infection_Homo sapiens_hsa05132",0.00230782756071748,0.0101544412671569,4.32634696519036,"JUN,TLR4,CXCL2"
"32","KEGG_2016","Prostate cancer_Homo sapiens_hsa05215",0.0025444120133958,0.0108844291684153,5.49010276657585,"EGF,PDGFA,EGFR"
"33","KEGG_2016","GnRH signaling pathway_Homo sapiens_hsa04912",0.00271016559586951,0.0112801486963217,5.26505482144539,"JUN,PLA2G4A,EGFR"
"41","KEGG_2016","NF-kappa B signaling pathway_Homo sapiens_hsa04064",0.00288244435534387,0.0116814850190252,4.18611070103072,"CFLAR,TLR4,CXCL2"
"134","KEGG_2016","Dorso-ventral axis formation_Homo sapiens_hsa04320",0.00305793220210289,0.0120749117724063,-3.99526335079631,"NOTCH1,EGFR"
"38","KEGG_2016","Estrogen signaling pathway_Homo sapiens_hsa04915",0.00343925910737099,0.0132411475633783,4.68233057359671,"JUN,GNAI1,EGFR"
"39","KEGG_2016","Melanogenesis_Homo sapiens_hsa04916",0.00353799647269239,0.0132890599218202,4.56115378539732,"EDN1,KIT,GNAI1"
"35","KEGG_2016","AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933",0.0036384552360738,0.0133410025322706,4.99410517382999,"JUN,EDN1,TGFBR2"
"121","KEGG_2016","Prion diseases_Homo sapiens_hsa05020",0.00510315219956323,0.0182764055519241,-3.04646404862814,"NOTCH1,FYN"
"43","KEGG_2016","Toxoplasmosis_Homo sapiens_hsa05145",0.00561819561355675,0.0196636846474486,3.80057004082482,"LAMA3,TLR4,GNAI1"
"44","KEGG_2016","Axon guidance_Homo sapiens_hsa04360",0.00688265626657935,0.0232705460861394,3.21662954901703,"PAK6,FYN,GNAI1"
"103","KEGG_2016","Bladder cancer_Homo sapiens_hsa05219",0.00695094233741826,0.0232705460861394,-1.96058763957693,"EGF,EGFR"
"42","KEGG_2016","HTLV-I infection_Homo sapiens_hsa05166",0.00794203493643734,0.0260228378768372,3.83907157176201,"JUN,ZFP36,PDGFA,TGFBR2"
"86","KEGG_2016","Cocaine addiction_Homo sapiens_hsa05030",0.00981428030973019,0.0314874826603844,-1.33514654379763,"JUN,GNAI1"
"51","KEGG_2016","Endometrial cancer_Homo sapiens_hsa05213",0.0110015957869364,0.0339721736392043,-0.245832725141454,"EGF,EGFR"
"45","KEGG_2016","Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932",0.0110299265062352,0.0339721736392043,3.14304632945431,"CEBPA,JUN,FAS"
"61","KEGG_2016","Legionellosis_Homo sapiens_hsa05134",0.012249018730244,0.0358894838842387,-0.815952385371009,"TLR4,CXCL2"
"81","KEGG_2016","Pathogenic Escherichia coli infection_Homo sapiens_hsa05130",0.012249018730244,0.0358894838842387,-1.23744729709162,"FYN,TLR4"
"53","KEGG_2016","Non-small cell lung cancer_Homo sapiens_hsa05223",0.0126779829614029,0.0358894838842387,-0.52523377634593,"EGF,EGFR"
"57","KEGG_2016","Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923",0.0126779829614029,0.0358894838842387,-0.564338947721136,"ADRB2,GNAI1"
"46","KEGG_2016","MicroRNAs in cancer_Homo sapiens_hsa05206",0.0128176728157995,0.0358894838842387,2.63210602407222,"NOTCH1,PDGFA,EGFR,CDC25B"
"70","KEGG_2016","Acute myeloid leukemia_Homo sapiens_hsa05221",0.0131134544714169,0.0360619997963964,-0.978577124937378,"CEBPA,KIT"
"63","KEGG_2016","Long-term depression_Homo sapiens_hsa04730",0.0144584904228748,0.0390632899144337,-0.83612433060483,"PLA2G4A,GNAI1"
"59","KEGG_2016","VEGF signaling pathway_Homo sapiens_hsa04370",0.0149195697441509,0.0396140300103318,-0.725211590022448,"PXN,PLA2G4A"
"78","KEGG_2016","Colorectal cancer_Homo sapiens_hsa05210",0.01538694663531,0.0401625386752158,-1.16918627129464,"JUN,TGFBR2"
"109","KEGG_2016","Synaptic vesicle cycle_Homo sapiens_hsa04721",0.0158605797205838,0.0406248940973514,-2.26054912469595,"STXBP1,DNM1"
"89","KEGG_2016","Renin secretion_Homo sapiens_hsa04924",0.0163404278099281,0.0406248940973514,-1.39675303087134,"ADRB2,GNAI1"
"47","KEGG_2016","Influenza A_Homo sapiens_hsa05164",0.0163554768443882,0.0406248940973514,1.60451348911,"JUN,FAS,TLR4"
"98","KEGG_2016","Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321",0.0168264498967824,0.0411313219699124,-1.78424425483805,"JUN,TLR4"
"87","KEGG_2016","Renal cell carcinoma_Homo sapiens_hsa05211",0.0173186051645767,0.0414920226960235,-1.36423203074676,"JUN,PAK6"
"48","KEGG_2016","Calcium signaling pathway_Homo sapiens_hsa04020",0.0176173381175912,0.0414920226960235,1.39181213882891,"ADRB2,EGFR,MYLK"
"90","KEGG_2016","Central carbon metabolism in cancer_Homo sapiens_hsa05230",0.017816852974382,0.0414920226960235,-1.41957880601659,"KIT,EGFR"
"84","KEGG_2016","Fc epsilon RI signaling pathway_Homo sapiens_hsa04664",0.0183211528787636,0.0414920226960235,-1.29852649786655,"PLA2G4A,FYN"
"104","KEGG_2016","Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120",0.0183211528787636,0.0414920226960235,-1.96117273866601,"JUN,EGFR"
"49","KEGG_2016","Chemokine signaling pathway_Homo sapiens_hsa04062",0.0194731777762404,0.0434618750368264,0.647362489501855,"PXN,CXCL2,GNAI1"
"82","KEGG_2016","Chronic myeloid leukemia_Homo sapiens_hsa05220",0.0209320307520692,0.0454018695185725,-1.24471185963036,"CBLB,TGFBR2"
"95","KEGG_2016","Leishmaniasis_Homo sapiens_hsa05140",0.0209320307520692,0.0454018695185725,-1.72341802529627,"JUN,TLR4"
"93","KEGG_2016","Gastric acid secretion_Homo sapiens_hsa04971",0.0214718039261135,0.045925802841965,-1.61628194755522,"GNAI1,MYLK"
"50","KEGG_2016","cAMP signaling pathway_Homo sapiens_hsa04024",0.0228977391881222,0.0483048196571346,0.315416803521588,"JUN,ADRB2,GNAI1"
"74","KEGG_2016","Rheumatoid arthritis_Homo sapiens_hsa05323",0.0308673333224447,0.0642374234007632,-1.09792231014298,"JUN,TLR4"
"62","KEGG_2016","Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666",0.0327809368771921,0.0673101903878345,-0.819678711468836,"PLA2G4A,WASF3"
"54","KEGG_2016","Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914",0.0360710539449312,0.073091346151571,-0.525271213175134,"GNAI1,CDC25B"
"64","KEGG_2016","Amoebiasis_Homo sapiens_hsa05146",0.0374215454360636,0.0748430908721272,-0.865515935920799,"LAMA3,TLR4"
"58","KEGG_2016","Toll-like receptor signaling pathway_Homo sapiens_hsa04620",0.0415874949049704,0.0821086437867363,-0.608290841031792,"JUN,TLR4"
"52","KEGG_2016","Cholinergic synapse_Homo sapiens_hsa04725",0.0451862253545745,0.0880845405646136,-0.514325556672678,"FYN,GNAI1"
"66","KEGG_2016","Serotonergic synapse_Homo sapiens_hsa04726",0.0459194349773408,0.0883949123313811,-0.903763112564969,"PLA2G4A,GNAI1"
"60","KEGG_2016","Glutamatergic synapse_Homo sapiens_hsa04724",0.0473990537309373,0.0901167194390659,-0.781112486284979,"PLA2G4A,GNAI1"
"73","KEGG_2016","Leukocyte transendothelial migration_Homo sapiens_hsa04670",0.0504101780463481,0.0946727734041172,-1.04717166819228,"PXN,GNAI1"
"69","KEGG_2016","Sphingolipid signaling pathway_Homo sapiens_hsa04071",0.0519411683770385,0.0952254753579039,-0.972932944614548,"FYN,GNAI1"
"75","KEGG_2016","Vascular smooth muscle contraction_Homo sapiens_hsa04270",0.0519411683770385,0.0952254753579039,-1.12806448953791,"PLA2G4A,MYLK"
"76","KEGG_2016","Cell cycle_Homo sapiens_hsa04110",0.055052735301912,0.0997426027822876,-1.13167924425783,"GADD45A,CDC25B"
"68","KEGG_2016","Hepatitis C_Homo sapiens_hsa05160",0.0622864114032944,0.11153613204776,-0.952141627588204,"EGF,EGFR"
"67","KEGG_2016","Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650",0.0639359673406138,0.11317401115465,-0.9335484034626,"FAS,FYN"
"72","KEGG_2016","Tight junction_Homo sapiens_hsa04530",0.0672791909430337,0.117738584150309,-1.01028610210609,"EPB41L2,GNAI1"
"65","KEGG_2016","Parkinson's disease_Homo sapiens_hsa05012",0.06982428895318,0.120819556166177,-0.895684832071542,"GNAI1,SNCA"
"154","KEGG_2016","alpha-Linolenic acid metabolism_Homo sapiens_hsa00592",0.0735659760397663,0.125879559001378,-13.3935909112653,"PLA2G4A"
"71","KEGG_2016","Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261",0.0750080298977531,0.126936665980813,-1.00800259309125,"ADRB2,GNAI1"
"77","KEGG_2016","Hippo signaling pathway_Homo sapiens_hsa04390",0.0794194979118721,0.132941333461177,-1.14619034044878,"GLI2,TGFBR2"
"151","KEGG_2016","Thyroid cancer_Homo sapiens_hsa05216",0.0848317261064274,0.138979636387126,-9.52467765238139,"PPARG"
"153","KEGG_2016","Linoleic acid metabolism_Homo sapiens_hsa00591",0.0848317261064274,0.138979636387126,-10.7642937562056,"PLA2G4A"
"79","KEGG_2016","Alzheimer's disease_Homo sapiens_hsa05010",0.0931188389221034,0.149496309488454,-1.21312423791076,"FAS,SNCA"
"152","KEGG_2016","Fructose and mannose metabolism_Homo sapiens_hsa00051",0.0931925046161791,0.149496309488454,-10.4779506423005,"ENOSF1"
"149","KEGG_2016","African trypanosomiasis_Homo sapiens_hsa05143",0.101478141765503,0.161109627132861,-8.61795110047071,"FAS"
"83","KEGG_2016","Tuberculosis_Homo sapiens_hsa05152",0.102606813854101,0.161239278913587,-1.27211993552872,"CASP10,TLR4"
"80","KEGG_2016","Herpes simplex infection_Homo sapiens_hsa05168",0.109401706320446,0.168921524686924,-1.23648657344587,"JUN,FAS"
"150","KEGG_2016","Allograft rejection_Homo sapiens_hsa05330",0.109689301744756,0.168921524686924,-8.69544136431271,"FAS"
"148","KEGG_2016","Graft-versus-host disease_Homo sapiens_hsa05332",0.117826642932236,0.179656465461033,-7.83539176378074,"FAS"
"147","KEGG_2016","Type I diabetes mellitus_Homo sapiens_hsa04940",0.12321084916404,0.186024223247668,-7.3861909091316,"FAS"
"146","KEGG_2016","Ether lipid metabolism_Homo sapiens_hsa00565",0.128562729211913,0.191661978864121,-6.70661680193951,"PLA2G4A"
"85","KEGG_2016","Viral carcinogenesis_Homo sapiens_hsa05203",0.129434063648497,0.191661978864121,-1.30401518629858,"JUN,PXN"
"145","KEGG_2016","Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961",0.133882473951755,0.196360961795908,-6.23004732273528,"DNM1"
"141","KEGG_2016","Notch signaling pathway_Homo sapiens_hsa04330",0.136530354927399,0.198355421309618,-5.93750780882828,"NOTCH1"
"140","KEGG_2016","Malaria_Homo sapiens_hsa05144",0.139170273151433,0.200301140797389,-5.86510909197816,"TLR4"
"142","KEGG_2016","Ovarian steroidogenesis_Homo sapiens_hsa04913",0.141802252163659,0.200344466359664,-5.95660436787243,"PLA2G4A"
"144","KEGG_2016","Hedgehog signaling pathway_Homo sapiens_hsa04340",0.141802252163659,0.200344466359664,-6.0665290197785,"GLI2"
"143","KEGG_2016","Glutathione metabolism_Homo sapiens_hsa00480",0.147042486424238,0.205859480993933,-6.05999996720656,"GSTM2"
"139","KEGG_2016","Autoimmune thyroid disease_Homo sapiens_hsa05320",0.149650788427246,0.20762361637654,-5.79239819447234,"FAS"
"138","KEGG_2016","Basal cell carcinoma_Homo sapiens_hsa05217",0.154843878543056,0.212910332996702,-5.44687410474447,"GLI2"
"135","KEGG_2016","NOD-like receptor signaling pathway_Homo sapiens_hsa04621",0.160005771199834,0.218060962520128,-4.84324542474403,"CXCL2"
"136","KEGG_2016","Viral myocarditis_Homo sapiens_hsa05416",0.165136650711224,0.223079335171303,-4.91119043305887,"FYN"
"137","KEGG_2016","Arachidonic acid metabolism_Homo sapiens_hsa00590",0.172775220852504,0.231368556619875,-4.9670921867686,"PLA2G4A"
"132","KEGG_2016","Amphetamine addiction_Homo sapiens_hsa05031",0.185353686106407,0.246072997072298,-3.77008266339594,"JUN"
"131","KEGG_2016","PPAR signaling pathway_Homo sapiens_hsa03320",0.190332227286244,0.248399686458319,-3.74866477487474,"PPARG"
"133","KEGG_2016","Drug metabolism - cytochrome P450_Homo sapiens_hsa00982",0.190332227286244,0.248399686458319,-3.82420901881778,"GSTM2"
"130","KEGG_2016","RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622",0.192810263223488,0.249519164171573,-3.72391999326476,"CASP10"
